date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-03-02,3,3.15,2.91,3.1,3.1,5399277,5399277,0.1,3.333,3.05333,"March 02, 22",0.03333
2022-03-01,3.05,3.09,2.95,3.02,3.02,3620932,3620932,-0.03,-0.984,3.02,"March 01, 22",-0.00984
2022-02-28,2.97,3.13,2.88,3.08,3.08,12057741,12057741,0.11,3.704,3.03,"February 28, 22",0.03704
2022-02-25,3.09,3.12,2.91,3.01,3.01,4585906,4585906,-0.08,-2.589,3.01333,"February 25, 22",-0.02589
2022-02-24,2.84,3.11,2.81,3.1,3.1,7168068,7168068,0.26,9.155,3.00667,"February 24, 22",0.09155
2022-02-23,3.11,3.165,3.01,3.02,3.02,5249096,5249096,-0.09,-2.894,3.065,"February 23, 22",-0.02894
2022-02-22,3.3,3.308,2.95,2.99,2.99,15010430,15010430,-0.31,-9.394,3.08267,"February 22, 22",-0.09394
2022-02-18,3.6,3.7,3.44,3.48,3.48,5503604,5503604,-0.12,-3.333,3.54,"February 18, 22",-0.03333
2022-02-17,3.81,3.85,3.58,3.65,3.65,4845013,4845013,-0.16,-4.199,3.69333,"February 17, 22",-0.04199
2022-02-16,3.56,3.97,3.55,3.81,3.81,8969636,8969636,0.25,7.022,3.77667,"February 16, 22",0.07022
2022-02-15,3.5,3.61,3.45,3.6,3.6,4445613,4445613,0.1,2.857,3.55333,"February 15, 22",0.02857
2022-02-14,3.43,3.52,3.38,3.41,3.41,3901521,3901521,-0.02,-0.583,3.43667,"February 14, 22",-0.00583
2022-02-11,3.49,3.65,3.43,3.47,3.47,6058354,6058354,-0.02,-0.573,3.51667,"February 11, 22",-0.00573
2022-02-10,3.42,3.73,3.4,3.49,3.49,7363140,7363140,0.07,2.047,3.54,"February 10, 22",0.02047
2022-02-09,3.29,3.65,3.25,3.57,3.57,9516567,9516567,0.28,8.511,3.49,"February 09, 22",0.08511
2022-02-08,3.19,3.28,3.1,3.21,3.21,3145168,3145168,0.02,0.627,3.19667,"February 08, 22",0.00627
