date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-06-10,3.6707,3.77,3.66,3.77,3.77,17828,17828,0.0993,2.705,3.73333,"June 10, 19",0.02705
2019-06-07,3.61,3.71,3.5879,3.69,3.69,16564,16564,0.08,2.216,3.66263,"June 07, 19",0.02216
2019-06-06,3.4964,3.6395,3.39,3.535,3.535,12584,12584,0.0386,1.104,3.5215,"June 06, 19",0.01104
2019-06-05,3.69,3.69,3.4378,3.65,3.65,13494,13494,-0.04,-1.084,3.5926,"June 05, 19",-0.01084
2019-06-04,3.77,3.77,3.28,3.41,3.41,60631,60631,-0.36,-9.549,3.48667,"June 04, 19",-0.09549
2019-06-03,3.51,4.05,3.44,4.05,4.05,7228,7228,0.54,15.385,3.84667,"June 03, 19",0.15385
2019-05-31,3.76,3.76,3.433,3.44,3.44,9754,9754,-0.32,-8.511,3.54433,"May 31, 19",-0.08511
2019-05-30,3.74,3.74,3.65,3.65,3.65,3367,3367,-0.09,-2.406,3.68,"May 30, 19",-0.02406
2019-05-29,3.58,3.97,3.58,3.64,3.64,60346,60346,0.06,1.676,3.73,"May 29, 19",0.01676
2019-05-28,3.75,3.8,3.63,3.7,3.7,13562,13562,-0.05,-1.333,3.71,"May 28, 19",-0.01333
2019-05-24,3.6,3.7812,3.6,3.7688,3.7688,10326,10326,0.1688,4.689,3.71667,"May 24, 19",0.04689
2019-05-23,3.35,3.61,3.33,3.53,3.53,29003,29003,0.18,5.373,3.49,"May 23, 19",0.05373
2019-05-22,3.19,3.365,3.19,3.36,3.36,16649,16649,0.17,5.329,3.305,"May 22, 19",0.05329
2019-05-21,3.17,3.21,3.1155,3.21,3.21,25256,25256,0.04,1.262,3.1785,"May 21, 19",0.01262
2019-05-20,3.14,3.34,3.0893,3.0893,3.0893,29224,29224,-0.0507,-1.615,3.17287,"May 20, 19",-0.01615
2019-05-17,3.39,3.4,3.16,3.22,3.22,42576,42576,-0.17,-5.015,3.26,"May 17, 19",-0.05015
